date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:35:34	88832/88832	---MCZ	200	added ('OK')	text/html	etag:%22b9b952176ce2b2ece2d2eac644ac6368-ssl-df%22	https://medash.netlify.app/html/hos-doctor-dash	H:/bgt/medash.netlify.app/html/hos-doctor-dash.html	(from )
18:35:34	1450/1450	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/robots.txt		(from )
18:35:35	947/947	---M--	200	added ('OK')	image/png	etag:%22bbe387c37013e075819ce63e58ff2e16-ssl%22	https://medash.netlify.app/assets/images/favicon.png	H:/bgt/medash.netlify.app/assets/images/favicon.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:36	3900/3900	---M--	200	added ('OK')	image/png	etag:%226047a60f0ad390b77c8b6d9445036f4a-ssl%22	https://medash.netlify.app/assets/images/apple-touch-icon-57-precomposed.png	H:/bgt/medash.netlify.app/assets/images/apple-touch-icon-57-precomposed.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:37	11305/11305	---M--	200	added ('OK')	image/png	etag:%224c33f555710781d30ec7cc0db8944c01-ssl%22	https://medash.netlify.app/assets/images/apple-touch-icon-114-precomposed.png	H:/bgt/medash.netlify.app/assets/images/apple-touch-icon-114-precomposed.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:37	5185/5185	---M--	200	added ('OK')	image/png	etag:%220fe41844e76547b1f004d98a89911838-ssl%22	https://medash.netlify.app/assets/images/apple-touch-icon-72-precomposed.png	H:/bgt/medash.netlify.app/assets/images/apple-touch-icon-72-precomposed.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:38	11016/11016	---M--	200	added ('OK')	image/png	etag:%227e7ff761f7fa549cf8a46d503054ce6e-ssl%22	https://medash.netlify.app/assets/images/apple-touch-icon-144-precomposed.png	H:/bgt/medash.netlify.app/assets/images/apple-touch-icon-144-precomposed.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:39	2161/2161	---M-Z	200	added ('OK')	text/css	etag:%2263c6e4d7ab43a32c56e7d1024e6aeeca-ssl-df%22	https://medash.netlify.app/assets/plugins/pace/pace-theme-flash.css	H:/bgt/medash.netlify.app/assets/plugins/pace/pace-theme-flash.css	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:40	121260/121260	---MCZ	200	added ('OK')	text/css	etag:%22e59e8f3d7097080d91177a22fedac806-ssl-df%22	https://medash.netlify.app/assets/plugins/bootstrap/css/bootstrap.min.css	H:/bgt/medash.netlify.app/assets/plugins/bootstrap/css/bootstrap.min.css	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:40	23409/23409	---MCZ	200	added ('OK')	text/css	etag:%22e3515c2748ce1cd20df925ed9fb5a420-ssl-df%22	https://medash.netlify.app/assets/plugins/bootstrap/css/bootstrap-theme.min.css	H:/bgt/medash.netlify.app/assets/plugins/bootstrap/css/bootstrap-theme.min.css	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:41	26575/26575	---MCZ	200	added ('OK')	text/css	etag:%22ae5f55e5b756bbe6219b3c4e8edeeb35-ssl-df%22	https://medash.netlify.app/assets/fonts/font-awesome/css/font-awesome.css	H:/bgt/medash.netlify.app/assets/fonts/font-awesome/css/font-awesome.css	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:42	12864/12864	---MCZ	200	added ('OK')	text/css	etag:%225b0c614447f807668ce8908bab73be24-ssl-df%22	https://medash.netlify.app/assets/fonts/webfont/cryptocoins.css	H:/bgt/medash.netlify.app/assets/fonts/webfont/cryptocoins.css	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:42	53431/53431	---MCZ	200	added ('OK')	text/css	etag:%229f1741c81276b6159f18526b808ec3c0-ssl-df%22	https://medash.netlify.app/assets/css/animate.min.css	H:/bgt/medash.netlify.app/assets/css/animate.min.css	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:43	5026/5026	---MCZ	200	added ('OK')	text/css	etag:%222bce4bc02fc672edecf258c55918b090-ssl-df%22	https://medash.netlify.app/assets/plugins/perfect-scrollbar/perfect-scrollbar.css	H:/bgt/medash.netlify.app/assets/plugins/perfect-scrollbar/perfect-scrollbar.css	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:44	272104/272104	---MCZ	200	added ('OK')	text/css	etag:%22a0d8724755ee71380facc2e48c2ae311-ssl-df%22	https://medash.netlify.app/assets/css/style.css	H:/bgt/medash.netlify.app/assets/css/style.css	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:44	0/0	---M--	200	added ('OK')	text/css	etag:%227145a9838b76a3426ad25fdcb3a46e9c-ssl%22	https://medash.netlify.app/assets/css/responsive.css	H:/bgt/medash.netlify.app/assets/css/responsive.e.delayed	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:45	16631/16631	---M--	200	added ('OK')	image/png	etag:%22eab6297e8f3726888d2b860db44d0538-ssl%22	https://medash.netlify.app/data/profile/avatar-1.png	H:/bgt/medash.netlify.app/data/profile/avatar-1.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:45	9674/9674	---M--	200	added ('OK')	image/png	etag:%2243fb0c38cb3e2d8e941568b0cf45dc5c-ssl%22	https://medash.netlify.app/data/profile/avatar-2.png	H:/bgt/medash.netlify.app/data/profile/avatar-2.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:46	24786/24786	---M--	200	added ('OK')	image/png	etag:%22d34a9f1fc4207b6df46ada31d9837b03-ssl%22	https://medash.netlify.app/data/profile/avatar-3.png	H:/bgt/medash.netlify.app/data/profile/avatar-3.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:46	24482/24482	---M--	200	added ('OK')	image/png	etag:%2209f2b318382dec43817a1752f4fe3ff1-ssl%22	https://medash.netlify.app/data/profile/avatar-4.png	H:/bgt/medash.netlify.app/data/profile/avatar-4.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:47	20601/20601	---M--	200	added ('OK')	image/png	etag:%222b07e5db227007ba988c283066364311-ssl%22	https://medash.netlify.app/data/profile/avatar-5.png	H:/bgt/medash.netlify.app/data/profile/avatar-5.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:48	11728/11728	---M--	200	added ('OK')	image/jpeg	etag:%2277cf6d1c0186f20ad65851d289e89c11-ssl%22	https://medash.netlify.app/data/profile/profile.jpg	H:/bgt/medash.netlify.app/data/profile/profile.jpg	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:49	62233/62233	---MCZ	200	added ('OK')	text/html	etag:%22df9cd719719d0dfc171a561061130aa6-ssl-df%22	https://medash.netlify.app/html/hos-faq	H:/bgt/medash.netlify.app/html/hos-faq.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:50	84181/84181	---MCZ	200	added ('OK')	text/html	etag:%22331f3e9d474e23e1eff78b6e78cdd98d-ssl-df%22	https://medash.netlify.app/html/hos-doctor-profile	H:/bgt/medash.netlify.app/html/hos-doctor-profile.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:50	71439/71439	---MCZ	200	added ('OK')	text/html	etag:%22d7e69f7376b85cf6edc67f9edd0432fc-ssl-df%22	https://medash.netlify.app/html/hos-support	H:/bgt/medash.netlify.app/html/hos-support.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:51	5833/5833	---MCZ	200	added ('OK')	text/html	etag:%22170dc3c31d2186afa0962014758ef60b-ssl-df%22	https://medash.netlify.app/html/ui-login	H:/bgt/medash.netlify.app/html/ui-login.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:53	93468/93468	---MCZ	200	added ('OK')	text/html	etag:%22aea5f3e2283e41f01ef9dc06c3803f8c-ssl-df%22	https://medash.netlify.app/html/index-hos-dashboard	H:/bgt/medash.netlify.app/html/index-hos-dashboard.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:54	706/706	---M--	200	added ('OK')	image/png	etag:%221d21ecdd3e7e4494f2b96fd8542ee546-ssl%22	https://medash.netlify.app/data/hos-dash/icons/1.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/1.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:55	1134/1134	---M--	200	added ('OK')	image/png	etag:%2254af68d9b7dd0af4cfe5f1c258ec3cad-ssl%22	https://medash.netlify.app/data/hos-dash/icons/3.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/3.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:55	73885/73885	---MCZ	200	added ('OK')	text/html	etag:%22161fe27825ba96c47e3892c6a3141d71-ssl-df%22	https://medash.netlify.app/html/hos-patient-dash	H:/bgt/medash.netlify.app/html/hos-patient-dash.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:55	727/727	---M--	200	added ('OK')	image/png	etag:%2286c38e4977019d38ce1cccc32de5d451-ssl%22	https://medash.netlify.app/data/hos-dash/icons/4.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/4.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:56	824/824	---M--	200	added ('OK')	image/png	etag:%22ac4fa3ac038ed54406873f64c757c88f-ssl%22	https://medash.netlify.app/data/hos-dash/icons/2.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/2.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:57	83244/83244	---MCZ	200	added ('OK')	text/html	etag:%22e43a833b9c5df7a6065e742214079f10-ssl-df%22	https://medash.netlify.app/html/hos-all-doctors	H:/bgt/medash.netlify.app/html/hos-all-doctors.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:57	67298/67298	---MCZ	200	added ('OK')	text/html	etag:%223c3395f880e207f78ce813de0eae9a4a-ssl-df%22	https://medash.netlify.app/html/hos-add-doctor	H:/bgt/medash.netlify.app/html/hos-add-doctor.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:58	67923/67923	---MCZ	200	added ('OK')	text/html	etag:%2237d31f79a5a9710ac78a55acaaf2f0b0-ssl-df%22	https://medash.netlify.app/html/hos-edit-doctor	H:/bgt/medash.netlify.app/html/hos-edit-doctor.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:35:58	776/776	---M--	200	added ('OK')	image/png	etag:%22439ebd9bd1b0db4aa56e2fc72c89a9df-ssl%22	https://medash.netlify.app/data/hos-dash/icons/5.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/5.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:00	82393/82393	---MCZ	200	added ('OK')	text/html	etag:%22572a50cd907bff306a192ffc2f11b09f-ssl-df%22	https://medash.netlify.app/html/hos-all-patients	H:/bgt/medash.netlify.app/html/hos-all-patients.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:00	66695/66695	---MCZ	200	added ('OK')	text/html	etag:%22ef41286f7d70883b0a979106b33a3f15-ssl-df%22	https://medash.netlify.app/html/hos-add-patient	H:/bgt/medash.netlify.app/html/hos-add-patient.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:01	66493/66493	---MCZ	200	added ('OK')	text/html	etag:%22b83d1de3112aa3fd29da42292b1670d1-ssl-df%22	https://medash.netlify.app/html/hos-edit-patient	H:/bgt/medash.netlify.app/html/hos-edit-patient.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:01	73880/73880	---MCZ	200	added ('OK')	text/html	etag:%221c8e12700c67add888d31c782d38401a-ssl-df%22	https://medash.netlify.app/html/hos-patient-profile	H:/bgt/medash.netlify.app/html/hos-patient-profile.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:02	593/593	---M--	200	added ('OK')	image/png	etag:%22d200ab5935ea23f1848220190da041a9-ssl%22	https://medash.netlify.app/data/hos-dash/icons/6.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/6.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:02	55518/55518	---MCZ	200	added ('OK')	text/html	etag:%2292754fc8687a972c6f2bb9918628cf54-ssl-df%22	https://medash.netlify.app/html/hos-schedule	H:/bgt/medash.netlify.app/html/hos-schedule.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:03	60864/60864	---MCZ	200	added ('OK')	text/html	etag:%2202f0c20e262bd16549048b83adcbfe2d-ssl-df%22	https://medash.netlify.app/html/hos-book-appointment	H:/bgt/medash.netlify.app/html/hos-book-appointment.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:04	1008/1008	---M--	200	added ('OK')	image/png	etag:%228d3707494d2aaffd2fad9813e8e02ad9-ssl%22	https://medash.netlify.app/data/hos-dash/icons/7.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/7.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:04	125750/125750	---MCZ	200	added ('OK')	text/html	etag:%229756dadd45f39fa56b0539454530ffa4-ssl-df%22	https://medash.netlify.app/html/hos-payment	H:/bgt/medash.netlify.app/html/hos-payment.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:06	69486/69486	---MCZ	200	added ('OK')	text/html	etag:%22f90dd180a5bd4e98706195c9ff17f5e8-ssl-df%22	https://medash.netlify.app/html/hos-add-payment	H:/bgt/medash.netlify.app/html/hos-add-payment.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:07	66104/66104	---MCZ	200	added ('OK')	text/html	etag:%22df3b91b42413f2d8a16d0d0ebfbe2d9e-ssl-df%22	https://medash.netlify.app/html/hos-patient-invoice	H:/bgt/medash.netlify.app/html/hos-patient-invoice.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:07	55500/55500	---MCZ	200	added ('OK')	text/html	etag:%229ec4d015848ef24a5127716ce8db9edb-ssl-df%22	https://medash.netlify.app/html/hos-events	H:/bgt/medash.netlify.app/html/hos-events.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:07	1132/1132	---M--	200	added ('OK')	image/png	etag:%223a1d5f1ae1a5bd87fda2b280fb122786-ssl%22	https://medash.netlify.app/data/hos-dash/icons/9.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/9.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:08	900/900	---M--	200	added ('OK')	image/png	etag:%22bf360b63c24c271e3924026c591cfb01-ssl%22	https://medash.netlify.app/data/hos-dash/icons/10.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/10.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:09	7437/7437	---MCZ	200	added ('OK')	text/html	etag:%221cf84bfabcf94a53cfafaad4984beb8e-ssl-df%22	https://medash.netlify.app/html/ui-register	H:/bgt/medash.netlify.app/html/ui-register.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:09	5003/5003	---MCZ	200	added ('OK')	text/html	etag:%2260abb4f385f8467ff972f8e9c7c29bd6-ssl-df%22	https://medash.netlify.app/html/ui-404	H:/bgt/medash.netlify.app/html/ui-404.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:10	730/730	---M--	200	added ('OK')	image/png	etag:%2230fa391420e698100d17b69795359c83-ssl%22	https://medash.netlify.app/data/hos-dash/icons/11.png	H:/bgt/medash.netlify.app/data/hos-dash/icons/11.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:11	1328/1328	---M--	200	added ('OK')	image/png	etag:%22bd31de33b62fc87d99ed839f550ebc31-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/16.png	H:/bgt/medash.netlify.app/data/crypto-dash/icons/16.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:11	57677/57677	---MCZ	200	added ('OK')	text/html	etag:%22e680f14c1c911c6b240feef6920b453d-ssl-df%22	https://medash.netlify.app/html/charts-echart-line	H:/bgt/medash.netlify.app/html/charts-echart-line.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:13	57695/57695	---MCZ	200	added ('OK')	text/html	etag:%226ceb03c0c99ab17b8c61ae8a5987d502-ssl-df%22	https://medash.netlify.app/html/charts-echart-bar	H:/bgt/medash.netlify.app/html/charts-echart-bar.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:13	789/789	---M--	200	added ('OK')	image/png	etag:%2267e83933146a2f3e276ad334d5f87163-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/17.png	H:/bgt/medash.netlify.app/data/crypto-dash/icons/17.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:14	57979/57979	---MCZ	200	added ('OK')	text/html	etag:%22dd3349e0cb0bdc3371b7aa9b07e23e5b-ssl-df%22	https://medash.netlify.app/html/charts-morris-line	H:/bgt/medash.netlify.app/html/charts-morris-line.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:15	55918/55918	---MCZ	200	added ('OK')	text/html	etag:%225ee3bc9ca8d5d6b2f6b24d9135be2872-ssl-df%22	https://medash.netlify.app/html/charts-morris-bar	H:/bgt/medash.netlify.app/html/charts-morris-bar.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:15	54866/54866	---MCZ	200	added ('OK')	text/html	etag:%221521d01d352fdf51e2ac325b4ee95da5-ssl-df%22	https://medash.netlify.app/html/charts-morris-area	H:/bgt/medash.netlify.app/html/charts-morris-area.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:16	54867/54867	---MCZ	200	added ('OK')	text/html	etag:%2263698a98b68e054064042792046b00e7-ssl-df%22	https://medash.netlify.app/html/charts-morris-pie	H:/bgt/medash.netlify.app/html/charts-morris-pie.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:17	737/737	---M--	200	added ('OK')	image/png	etag:%2212ba1cc48e2c583bf962ec8bda1d4675-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/18.png	H:/bgt/medash.netlify.app/data/crypto-dash/icons/18.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:18	54807/54807	---MCZ	200	added ('OK')	text/html	etag:%228690f1e6e0d724fa6499fd335bf29d07-ssl-df%22	https://medash.netlify.app/html/charts-chartjs-line	H:/bgt/medash.netlify.app/html/charts-chartjs-line.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:19	54796/54796	---MCZ	200	added ('OK')	text/html	etag:%223b2abc0dbfc690684cdc38d518692743-ssl-df%22	https://medash.netlify.app/html/charts-chartjs-bar	H:/bgt/medash.netlify.app/html/charts-chartjs-bar.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:19	55851/55851	---MCZ	200	added ('OK')	text/html	etag:%22e05e8f7950e4229606005f872f38cb9a-ssl-df%22	https://medash.netlify.app/html/charts-chartjs-pie-donut	H:/bgt/medash.netlify.app/html/charts-chartjs-pie-donut.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:20	552/552	---M--	200	added ('OK')	image/png	etag:%220ce3dd513060d2e792cf299ea6a31b30-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/19.png	H:/bgt/medash.netlify.app/data/crypto-dash/icons/19.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:21	55595/55595	---MCZ	200	added ('OK')	text/html	etag:%22596a64eb6ad85c91dfe9b207e951f26e-ssl-df%22	https://medash.netlify.app/html/charts-flot-area	H:/bgt/medash.netlify.app/html/charts-flot-area.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:22	60265/60265	---MCZ	200	added ('OK')	text/html	etag:%22c01e55a382bcac6bff89c075bb819f4f-ssl-df%22	https://medash.netlify.app/html/charts-flot-line	H:/bgt/medash.netlify.app/html/charts-flot-line.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:22	553/553	---M--	200	added ('OK')	image/png	etag:%223333884fc824e145e802515ac09f433b-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/20.png	H:/bgt/medash.netlify.app/data/crypto-dash/icons/20.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:23	57834/57834	---MCZ	200	added ('OK')	text/html	etag:%223f97e9904b891fea449d1402dee041e7-ssl-df%22	https://medash.netlify.app/html/charts-sparkline-line	H:/bgt/medash.netlify.app/html/charts-sparkline-line.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:25	56844/56844	---MCZ	200	added ('OK')	text/html	etag:%22d41e15537bab330eb4341ae5efcc67f3-ssl-df%22	https://medash.netlify.app/html/charts-sparkline-bar	H:/bgt/medash.netlify.app/html/charts-sparkline-bar.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:25	55761/55761	---MCZ	200	added ('OK')	text/html	etag:%227e37d720390ffc9efde4190f73b9ac6e-ssl-df%22	https://medash.netlify.app/html/charts-sparkline-composite	H:/bgt/medash.netlify.app/html/charts-sparkline-composite.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:25	1020/1020	---M--	200	added ('OK')	image/png	etag:%22ac467a199b1a4859e6edf675916b6685-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/13.png	H:/bgt/medash.netlify.app/data/crypto-dash/icons/13.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:26	62104/62104	---MCZ	200	added ('OK')	text/html	etag:%22ef9ea761665f87afaaf1008b3294346b-ssl-df%22	https://medash.netlify.app/html/ui-timeline-centered	H:/bgt/medash.netlify.app/html/ui-timeline-centered.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:27	59682/59682	---MCZ	200	added ('OK')	text/html	etag:%22d668f3344e3de7fc2b5dcb3ff403d3d4-ssl-df%22	https://medash.netlify.app/html/ui-timeline-left	H:/bgt/medash.netlify.app/html/ui-timeline-left.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:28	59514/59514	---MCZ	200	added ('OK')	text/html	etag:%22e92ceb13a5f0288922d236c8866e8350-ssl-df%22	https://medash.netlify.app/html/ui-pricing-expanded	H:/bgt/medash.netlify.app/html/ui-pricing-expanded.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:28	60485/60485	---MCZ	200	added ('OK')	text/html	etag:%228f800995ead67e5ff51dc8eda229f490-ssl-df%22	https://medash.netlify.app/html/ui-pricing-narrow	H:/bgt/medash.netlify.app/html/ui-pricing-narrow.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:29	61318/61318	---MCZ	200	added ('OK')	text/html	etag:%22af7a4ec46c03ce9382aa0eca83887e0e-ssl-df%22	https://medash.netlify.app/html/ui-icons	H:/bgt/medash.netlify.app/html/ui-icons.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:30	211077/211077	---MCZ	200	added ('OK')	text/html	etag:%2212e1ac95379e32d565420cae9047b907-ssl-df%22	https://medash.netlify.app/html/ui-fontawesome	H:/bgt/medash.netlify.app/html/ui-fontawesome.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:31	127785/127785	---MCZ	200	added ('OK')	text/html	etag:%22455dff618e8fcc83f97ab38fcb48148f-ssl-df%22	https://medash.netlify.app/html/ui-glyphicons	H:/bgt/medash.netlify.app/html/ui-glyphicons.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:31	70990/70990	---MCZ	200	added ('OK')	text/html	etag:%22e56631d9cf41a28c8fbe0211d9b11edb-ssl-df%22	https://medash.netlify.app/html/form-elements	H:/bgt/medash.netlify.app/html/form-elements.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:32	70144/70144	---MCZ	200	added ('OK')	text/html	etag:%22995bd619e50deb7fc9ea9a0c22b8598e-ssl-df%22	https://medash.netlify.app/html/form-elements-premade	H:/bgt/medash.netlify.app/html/form-elements-premade.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:33	109667/109667	---MCZ	200	added ('OK')	text/html	etag:%22de0fd8ad6699b6b168cf4974c522a4e7-ssl-df%22	https://medash.netlify.app/html/form-elements-icheck	H:/bgt/medash.netlify.app/html/form-elements-icheck.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:34	60508/60508	---MCZ	200	added ('OK')	text/html	etag:%22263820f5d825e5098b5c9eb3183a37f1-ssl-df%22	https://medash.netlify.app/html/form-elements-grid	H:/bgt/medash.netlify.app/html/form-elements-grid.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:35	59504/59504	---MCZ	200	added ('OK')	text/html	etag:%224e7b2053234a4d30744e3c230d3495c4-ssl-df%22	https://medash.netlify.app/html/form-wizard	H:/bgt/medash.netlify.app/html/form-wizard.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:36	417/417	---M--	200	added ('OK')	image/png	etag:%221dc2022484e50b445cb91e50e266f625-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/14.png	H:/bgt/medash.netlify.app/data/crypto-dash/icons/14.png	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:37	66806/66806	---MCZ	200	added ('OK')	text/html	etag:%22580df199d725ac89b660db26e6174ca9-ssl-df%22	https://medash.netlify.app/html/form-validation	H:/bgt/medash.netlify.app/html/form-validation.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:37	94069/94069	---MCZ	200	added ('OK')	text/html	etag:%22e4266cec9bc703d4fbf492be7c476dc6-ssl-df%22	https://medash.netlify.app/html/ui-tabs	H:/bgt/medash.netlify.app/html/ui-tabs.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:38	74962/74962	---MCZ	200	added ('OK')	text/html	etag:%2297d227db18cebdc2faef9ed7a29aa04a-ssl-df%22	https://medash.netlify.app/html/ui-accordion	H:/bgt/medash.netlify.app/html/ui-accordion.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:39	75966/75966	---MCZ	200	added ('OK')	text/html	etag:%229f5cdb42720ed927584a0b37a6b0a1c9-ssl-df%22	https://medash.netlify.app/html/ui-progress	H:/bgt/medash.netlify.app/html/ui-progress.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:40	73589/73589	---MCZ	200	added ('OK')	text/html	etag:%22b32670510b77138ff73d9aad1d20d0ef-ssl-df%22	https://medash.netlify.app/html/ui-buttons	H:/bgt/medash.netlify.app/html/ui-buttons.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:40	119066/119066	---MCZ	200	added ('OK')	text/html	etag:%2213f9f6b2d0c88e08f154825b4644f521-ssl-df%22	https://medash.netlify.app/html/ui-modals	H:/bgt/medash.netlify.app/html/ui-modals.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:41	57733/57733	---MCZ	200	added ('OK')	text/html	etag:%229ad7841e10fd5fc417759508c4cb92e0-ssl-df%22	https://medash.netlify.app/html/ui-alerts	H:/bgt/medash.netlify.app/html/ui-alerts.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:42	55640/55640	---MCZ	200	added ('OK')	text/html	etag:%22bf6bf7d8b261a5b015f9b75a1cd5d39f-ssl-df%22	https://medash.netlify.app/html/ui-notifications	H:/bgt/medash.netlify.app/html/ui-notifications.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:43	70342/70342	---MCZ	200	added ('OK')	text/html	etag:%2226173b204820266f5acc64032aa84cc1-ssl-df%22	https://medash.netlify.app/html/ui-popovers	H:/bgt/medash.netlify.app/html/ui-popovers.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:43	62516/62516	---MCZ	200	added ('OK')	text/html	etag:%22e253ffd8015eeb3674fcb8c5f8e6fe40-ssl-df%22	https://medash.netlify.app/html/ui-tooltips	H:/bgt/medash.netlify.app/html/ui-tooltips.html	(from https://medash.netlify.app/html/hos-doctor-dash)
18:36:44	64030/64030	---MCZ	200	added ('OK')	text/html	etag:%22110737be2cfe7eace0c5ff7c027add5e-ssl-df%22	https://medash.netlify.app/html/ui-navbars	H:/bgt/medash.netlify.app/html/ui-navbars.html	(from https://medash.netlify.app/html/hos-doctor-dash)
